run_id,GO:0000015,GO:0000123,GO:0000139,GO:0000145,GO:0000148,GO:0000151,GO:0000159,GO:0000178,GO:0000228,GO:0000276,GO:0000439,GO:0000775,GO:0000785,GO:0000786,GO:0000796,GO:0005576,GO:0005578,GO:0005615,GO:0005618,GO:0005622,GO:0005634,GO:0005643,GO:0005664,GO:0005666,GO:0005667,GO:0005672,GO:0005680,GO:0005694,GO:0005727,GO:0005730,GO:0005732,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005742,GO:0005743,GO:0005761,GO:0005763,GO:0005777,GO:0005783,GO:0005789,GO:0005829,GO:0005835,GO:0005839,GO:0005840,GO:0005852,GO:0005856,GO:0005874,GO:0005882,GO:0005885,GO:0005886,GO:0005887,GO:0005890,GO:0005922,GO:0005923,GO:0005940,GO:0005956,GO:0008076,GO:0008250,GO:0008290,GO:0008537,GO:0009274,GO:0009276,GO:0009279,GO:0009288,GO:0009289,GO:0009295,GO:0009317,GO:0009318,GO:0009331,GO:0009341,GO:0009346,GO:0009349,GO:0009360,GO:0009379,GO:0009420,GO:0009424,GO:0009425,GO:0009427,GO:0009428,GO:0009507,GO:0009512,GO:0009521,GO:0009522,GO:0009523,GO:0009539,GO:0009579,GO:0009898,GO:0012506,GO:0015627,GO:0015629,GO:0015934,GO:0015935,GO:0016020,GO:0016021,GO:0016459,GO:0016592,GO:0017119,GO:0019008,GO:0019012,GO:0019028,GO:0019031,GO:0019773,GO:0019867,GO:0030054,GO:0030077,GO:0030115,GO:0030117,GO:0030126,GO:0030127,GO:0030131,GO:0030286,GO:0030288,GO:0030529,GO:0030688,GO:0030700,GO:0030904,GO:0031011,GO:0031012,GO:0031361,GO:0031515,GO:0032040,GO:0033177,GO:0033178,GO:0033179,GO:0033573,GO:0033588,GO:0034457,GO:0042025,GO:0042597,GO:0042601,GO:0042613,GO:0042729,GO:0042765,GO:0043190,GO:0043231,GO:0045095,GO:0045261,GO:0045263,GO:0046806,GO:0048500,GO:0070069,GO:0070823,GO:0071203,GO:0072686,GO:0110001,phenotype
SRR6054419,0.00036623577445302007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006429472484841908,0.0,0.0,0.0025636504211711407,0.09946692348385172,0.00013564287942704448,0.0,0.0,0.0,0.0,0.0,0.0,0.009766287318747202,0.01972247466869227,0.0,0.0,0.10852786782957828,0.0,0.0,0.0,1.3564287942704447e-05,0.00012207859148434004,0.0,0.0,0.0,0.0,0.0,1.3564287942704447e-05,1.3564287942704447e-05,0.0,0.13614475808092455,0.0,0.0,5.425715177081779e-05,0.0,0.0,0.013225180744136837,0.0038386934877853588,0.0,0.0,0.0,1.3564287942704447e-05,0.0,0.00012207859148434004,0.0,0.0,2.7128575885408894e-05,0.0,2.7128575885408894e-05,0.00037980006239572456,0.000393364350338429,2.7128575885408894e-05,8.138572765622669e-05,0.004082850670754039,0.0017633574325515782,0.0007053429730206313,0.02141801066153032,0.0015870216892964204,0.0036759220324729053,0.00405572209486863,0.0007596001247914491,5.425715177081779e-05,9.495001559893114e-05,0.00032554291062490676,0.0,1.3564287942704447e-05,5.425715177081779e-05,0.0,0.0,1.3564287942704447e-05,0.00014920716736974892,4.0692863828113345e-05,1.3564287942704447e-05,0.0,1.3564287942704447e-05,8.138572765622669e-05,0.0,0.0017497931446088738,0.0004747500779946557,0.38134639122119285,0.1299458784911086,9.495001559893114e-05,0.0,0.0,0.0005290072297654734,0.0,0.0012207859148434003,1.3564287942704447e-05,0.0,0.00478819364377467,0.0,0.0,0.0,1.3564287942704447e-05,0.0,0.0,0.0,0.0,0.00750105123231556,0.0,0.0,0.00020346431914056672,0.0,0.0,0.00020346431914056672,0.0,0.0,0.0,0.004015029231040516,2.7128575885408894e-05,0.00018990003119786228,0.0,0.0,0.0,0.0,0.0016955359928380559,0.0,0.0,1.3564287942704447e-05,0.0,0.004096414958696743,8.138572765622669e-05,0.0,0.008572629979789212,0.006320958181300272,0.00021702860708327116,0.003947207791326995,0.002156721782890007,0.0,0.0,1.3564287942704447e-05,0.0,0
SRR6054426,0.0004441466449698478,3.828850387671102e-06,0.0,0.0,0.0,0.0,0.0,0.0,1.9144251938355508e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.006577964966018953,0.0,1.1486551163013305e-05,0.002193931272135541,0.09498229156695702,6.891930697807983e-05,0.0,0.0,0.0,0.0,3.063080310136882e-05,0.0,0.008220541782329855,0.011490380013400976,7.657700775342204e-06,0.0,0.10773236335790179,7.657700775342204e-06,0.0,0.0,0.0,3.063080310136882e-05,0.0,0.0,0.0,0.0,0.0,4.977505503972432e-05,1.1486551163013305e-05,4.211735426438212e-05,0.1342816119460132,0.0,0.0,6.509045659040873e-05,0.0,0.0,0.013508184167703647,0.004652053221020388,0.0,0.0,2.297310232602661e-05,2.297310232602661e-05,0.0,6.509045659040873e-05,0.0,0.0,3.828850387671102e-06,0.0,0.0003177945821767014,0.0010069876519574997,0.001236718675217766,0.001014645352732842,0.0002144156217095817,0.0033961902938642674,0.001918254044223222,0.0009150952426533934,0.016632526084043267,0.0017612711783287069,0.003836508088446444,0.0037867330334067197,0.0009686991480807888,0.00013400976356848856,0.0002986503302383459,0.0012328898248300947,0.00012252321240547527,0.0002182444720972528,0.0,0.0,0.0,3.828850387671102e-06,6.126160620273763e-05,1.1486551163013305e-05,3.828850387671102e-06,8.040585814109314e-05,3.4459653489039916e-05,9.572125969177755e-05,0.0,0.001654063367473916,0.00034076768450272806,0.39901981430075617,0.12783382789317507,6.891930697807983e-05,0.0,0.0,0.0003828850387671102,0.0,0.0009725279984684599,1.531540155068441e-05,0.0,0.006972336555949077,0.0,3.063080310136882e-05,0.0,7.657700775342204e-06,0.0,0.0,0.0,0.0,0.005119172968316263,0.0,0.0,9.955011007944864e-05,0.0,0.0,4.594620465205322e-05,0.0,0.0,0.0,0.0036182636163491913,7.657700775342204e-06,0.00012635206279314635,0.00011103666124246195,0.0,0.0,0.0,0.003564659710921796,0.0,3.828850387671102e-06,0.0,0.0,0.0051536326218053026,0.00011869436201780416,0.0,0.007248013783861395,0.006095529817172394,8.423470852876424e-05,0.0036259213171245335,0.003725471427203982,0.0,0.0,0.0,1.1486551163013305e-05,0
SRR6054442,0.0004531902206320811,0.0,0.0,0.0,0.0,0.0,7.95070562512423e-06,0.0,7.95070562512423e-06,1.590141125024846e-05,0.0,0.0,3.180282250049692e-05,4.770423375074538e-05,0.0,0.004802226197575035,7.95070562512423e-06,2.385211687537269e-05,0.0019240707612800637,0.11543629497117869,0.00038163387000596303,0.0,0.0,0.0,7.95070562512423e-06,3.975352812562115e-05,0.0,0.01125819916517591,0.012426952892069172,1.590141125024846e-05,0.0,0.11907771814748559,2.385211687537269e-05,0.0,0.0,0.0,1.590141125024846e-05,0.0,0.0,7.95070562512423e-06,0.0,7.95070562512423e-06,3.180282250049692e-05,3.975352812562115e-05,7.155635062611807e-05,0.15980918306499703,7.95070562512423e-06,7.155635062611807e-05,7.95070562512423e-05,2.385211687537269e-05,1.590141125024846e-05,0.013619558735837806,0.003768634466308885,0.0,0.0,0.0,7.95070562512423e-06,0.0,2.385211687537269e-05,0.0,7.95070562512423e-06,1.590141125024846e-05,0.0,0.00015106340687736036,0.00033392963625521763,0.00038163387000596303,0.00014311270125223614,0.00016696481812760881,0.00475452196382429,0.0019479228781554363,0.0009540846750149076,0.015766249254621348,0.0011290001987676406,0.003379049890677798,0.00464321208507255,0.0012323593718942556,2.385211687537269e-05,4.770423375074538e-05,0.00038163387000596303,3.975352812562115e-05,7.95070562512423e-06,0.0,0.0,0.0,1.590141125024846e-05,5.565493937586961e-05,3.180282250049692e-05,0.0,5.565493937586961e-05,0.0,6.360564500099384e-05,1.590141125024846e-05,0.0019797257006559333,0.00043728880938183264,0.3392248062015504,0.13195786126018685,0.00010335917312661498,0.0,0.0,0.0007871198568872987,0.0,0.0018525144106539455,3.975352812562115e-05,0.0,0.0036573245875571457,1.590141125024846e-05,1.590141125024846e-05,0.0,1.590141125024846e-05,7.95070562512423e-06,7.95070562512423e-06,1.590141125024846e-05,3.975352812562115e-05,0.005899423573842179,0.0,0.0,0.00011130987875173922,0.0,0.0,2.385211687537269e-05,0.0,3.180282250049692e-05,7.95070562512423e-06,0.004746571258199165,1.590141125024846e-05,0.000310077519379845,0.00010335917312661498,0.0,0.0,1.590141125024846e-05,0.001661697475650964,0.0,7.95070562512423e-06,0.0,7.95070562512423e-06,0.0041025641025641026,0.0001351619956271119,0.0,0.008284635261379448,0.007720135161995627,0.0002464718743788511,0.004118465513814351,0.0026873385012919897,0.0,2.385211687537269e-05,0.0,0.0,0
SRR6054454,0.0005608402406514487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002323480996984573,0.0,7.283639488979854e-06,0.0020467026964033387,0.112073360816933,3.6418197444899266e-05,0.0,0.0,0.0,0.0,1.4567278977959708e-05,0.0,0.00992760062347954,0.005834195230672862,7.283639488979854e-06,0.0,0.11312948854283508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.826911591183883e-05,0.00034961469547103297,7.283639488979854e-06,0.15895086456800733,0.0,0.0,5.826911591183883e-05,0.0,0.0,0.011551852229522047,0.0036491033839789067,0.0,0.0,3.6418197444899266e-05,1.4567278977959708e-05,0.0,5.826911591183883e-05,0.0,0.0,1.4567278977959708e-05,0.0,2.9134557955919415e-05,0.0003568983349600128,0.0006409602750302271,2.185091846693956e-05,0.00013110551080163736,0.004195376345652395,0.0016096843270645477,0.0007793494253208443,0.02544903637449561,0.0011726659577257564,0.004188092706163416,0.004654245633458127,0.00099057497050126,7.283639488979853e-05,0.00016024006875755677,0.0007574985068539048,1.4567278977959708e-05,7.283639488979854e-06,0.0,0.0,0.0,0.0,2.185091846693956e-05,1.4567278977959708e-05,0.0,7.283639488979854e-06,0.0,2.9134557955919415e-05,0.0,0.001740789837866185,0.0005171384037175696,0.3537153845033286,0.13169548560024474,0.0001383891502906172,0.0,0.0,0.0006336766355412472,0.0,0.0012018005156816758,2.9134557955919415e-05,0.0,0.004625111075502207,0.0,3.6418197444899266e-05,0.0,2.9134557955919415e-05,0.0,2.185091846693956e-05,0.0,0.0,0.005069413084329978,0.0,0.0,3.6418197444899266e-05,0.0,0.0,8.012003437877839e-05,0.0,0.0001238218713126575,0.0,0.004319198216965053,0.0,0.00014567278977959707,0.0005389893221845091,0.0,0.0,0.0,0.002673095692455606,7.283639488979854e-06,0.0,0.0,0.0,0.004384750972365872,7.283639488979853e-05,0.0,0.00794645068247702,0.007910032485032121,0.0004734365667836905,0.00398415080047198,0.0017626407563331246,0.0,0.0,0.0,0.0,0
SRR6054470,0.00042241867351826853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7419326743021383e-05,4.354831685755346e-06,3.048382180028742e-05,0.0,4.354831685755346e-06,0.0,0.0,0.004272089883725994,0.0,0.0,0.0017941906545312024,0.11036014458041196,3.919348517179811e-05,8.709663371510691e-06,0.0,0.0,0.0,1.3064495057266037e-05,0.0,0.010233854461525062,0.004067412794495493,4.354831685755346e-06,0.0,0.11405739668161825,2.177415842877673e-05,0.0,0.0,0.0,3.919348517179811e-05,0.0,0.0,0.0,0.0,0.0,2.177415842877673e-05,3.048382180028742e-05,1.3064495057266037e-05,0.15372555850716368,4.354831685755346e-06,4.354831685755346e-06,6.532247528633019e-05,0.0,0.0,0.013016591908722728,0.00428515437878326,0.0,0.0,1.7419326743021383e-05,2.6128990114532074e-05,0.0,7.403213865784088e-05,0.0,0.0,2.177415842877673e-05,0.0,0.0,0.0005182249706048861,0.0006053216043199931,3.048382180028742e-05,7.403213865784088e-05,0.003897574358751034,0.001903061446675086,0.0007925793668074729,0.01681400513870139,0.0012541915254975396,0.004002090319209162,0.003989025824151896,0.000997256456037974,8.274180202935157e-05,0.00017419326743021383,0.0006445150894917912,0.0,0.0,0.0,0.0,0.0,4.354831685755346e-06,4.79031485433088e-05,0.0,0.0,0.0,0.0,2.6128990114532074e-05,0.0,0.0019248356051038628,0.0003309672081174063,0.36567957148456215,0.13269172146496538,3.919348517179811e-05,4.354831685755346e-06,0.0,0.0006749989112920786,4.354831685755346e-06,0.0009667726342376867,0.0,0.0,0.0056525715281104385,0.0,4.79031485433088e-05,0.0,8.709663371510691e-06,0.0,4.354831685755346e-06,4.354831685755346e-06,0.0,0.006179506162086836,0.0,0.0,0.00013499978225841572,0.0,0.0,3.048382180028742e-05,0.0,4.354831685755346e-06,0.0,0.003766929408178374,1.3064495057266037e-05,0.00015677394068719245,1.3064495057266037e-05,0.0,0.0,1.3064495057266037e-05,0.0026172538431389627,0.0,8.709663371510691e-06,0.0,0.0,0.004742411705787571,0.00019596742585899056,0.0,0.007263859251839916,0.006527892696947263,0.00014806427731568175,0.004067412794495493,0.0034272525366894568,0.0,0.0,0.0,0.0,0
SRR6054491,0.00027812339896069675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4638073629510356e-05,0.0,0.0,0.0,0.0,2.927614725902071e-05,0.0,0.0031764619776037473,0.0,0.0,0.001522359657469077,0.12190587718656225,0.00011710458903608284,0.0,0.0,0.0,1.4638073629510356e-05,1.4638073629510356e-05,0.0,0.010451584571470395,0.0033521188611578714,0.0,0.0,0.1157725243357974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4638073629510356e-05,0.0,2.927614725902071e-05,4.391422088853107e-05,0.0003513137671082486,0.17776476615677378,0.0,1.4638073629510356e-05,5.855229451804142e-05,0.0,1.4638073629510356e-05,0.01068579374954256,0.0037180707018956306,0.0,0.0,1.4638073629510356e-05,0.00016101880992461392,0.0,7.319036814755179e-05,0.0,0.0,0.0,0.0,0.0,0.0009661128595476836,0.0005855229451804143,1.4638073629510356e-05,4.391422088853107e-05,0.0020932445290199808,0.0023128156334626363,0.0007758179023640489,0.01478445436580546,0.0028251482104954986,0.0030300812413086436,0.003908365659079266,0.0010832174485837663,2.927614725902071e-05,0.00011710458903608284,0.00042450413525580035,0.0,4.391422088853107e-05,0.0,0.0,0.0,0.0,5.855229451804142e-05,2.927614725902071e-05,0.0,0.0,0.00045378028251482104,8.782844177706214e-05,1.4638073629510356e-05,0.002356729854351167,0.00027812339896069675,0.3607114103783942,0.1150552587279514,2.927614725902071e-05,0.0,0.0,0.00032203761984922783,0.0,0.0005855229451804143,0.0,2.927614725902071e-05,0.006411476249725536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022689014125741053,0.0,0.0,0.00014638073629510357,0.0,0.0,1.4638073629510356e-05,0.0,5.855229451804142e-05,1.4638073629510356e-05,0.003571689965600527,4.391422088853107e-05,0.00011710458903608284,5.855229451804142e-05,0.0,0.0,0.0,0.001317426626655932,1.4638073629510356e-05,0.0,0.0,0.0,0.0048159262241089075,5.855229451804142e-05,0.0,0.0059723340408402254,0.004991583107663031,8.782844177706214e-05,0.004449974383371148,0.0027519578423479472,0.0,0.0,0.0,0.0,0
SRR6054492,0.0003842627548268795,1.3482903678136123e-05,0.0,0.0,0.0,0.0,0.0,0.0,6.741451839068062e-06,0.0,0.0,0.0,0.0,2.6965807356272247e-05,0.0,0.002083108618272031,0.0,1.3482903678136123e-05,0.001867382159421853,0.12080681695609967,0.00012808758494229318,0.0,0.0,0.0,0.0,3.370725919534031e-05,0.0,0.010584079387336857,0.003937007874015748,6.741451839068062e-06,0.0,0.1192360586775968,0.0,0.0,0.0,6.741451839068062e-06,2.0224355517204185e-05,0.0,0.0,0.0,1.3482903678136123e-05,0.0,6.0673066551612555e-05,0.00025617516988458636,0.00012134613310322511,0.17426653003990938,0.0,0.0,2.0224355517204185e-05,0.0,0.0,0.009512188544925035,0.0046111530579225546,0.0,0.0,6.741451839068062e-06,2.0224355517204185e-05,0.0,5.3931614712544494e-05,0.0,0.0,0.0,6.741451839068062e-06,0.0,0.0012336856865494553,0.0006674037320677381,2.6965807356272247e-05,4.719016287347643e-05,0.002487595728616115,0.002285352173444073,0.0007145938949412146,0.013678405781469097,0.002925790098155539,0.002615683313558408,0.0046044116060834864,0.0012269442347103872,6.741451839068062e-05,0.00022246791068924603,0.0007348182504584187,0.0,6.741451839068062e-06,0.0,0.0,0.0,0.0,1.3482903678136123e-05,6.741451839068062e-06,0.0,0.0,7.415597022974869e-05,3.370725919534031e-05,0.0,0.001975245388846942,0.00037752130298781146,0.35236894617624853,0.12268094056736059,6.741451839068062e-06,0.0,0.0,0.0002763995254017905,0.0,0.0007280767986193507,0.0,1.3482903678136123e-05,0.0068088663574587425,0.0,2.0224355517204185e-05,6.741451839068062e-06,2.0224355517204185e-05,0.0,1.3482903678136123e-05,0.0,0.0,0.002177488944018984,0.0,0.0,0.00012808758494229318,0.0,0.0,2.0224355517204185e-05,0.0,0.00016179484413763348,0.0,0.0033302772084996225,6.741451839068062e-06,0.00012808758494229318,6.0673066551612555e-05,0.0,0.0,6.741451839068062e-06,0.0009033545464351202,2.0224355517204185e-05,0.0,0.0,0.0,0.005339229856541905,6.0673066551612555e-05,0.0,0.007516718800560889,0.005959443425736167,0.00012808758494229318,0.0047796893538992555,0.002076367166432963,0.0,0.0,0.0,0.0,0
SRR6054493,0.00039528706856496927,6.934860852017004e-06,0.0,0.0,0.0,0.0,0.0,0.0,2.0804582556051012e-05,0.0,0.0,0.0,0.0,6.934860852017004e-06,0.0,0.0009292713541702786,0.0,0.0,0.002135937142421237,0.14286506841240232,6.934860852017005e-05,0.0,0.0,0.0,0.0,1.3869721704034009e-05,0.0,0.01484060222331639,0.01048550960824971,3.467430426008502e-05,0.0,0.145597403588097,0.0,0.0,0.0,0.0,4.1609165112102024e-05,0.0,0.0,0.0,0.0,0.0,0.00011789263448428907,0.0,0.0006310723375335474,0.19822606259405404,0.0,0.0,2.7739443408068017e-05,0.0,6.934860852017004e-06,0.01747584934708285,0.0039112615205375905,0.0,0.0,0.0,2.7739443408068017e-05,0.0,5.5478886816136035e-05,0.0,0.0,0.0,0.0,0.0,0.0002843292949326972,0.0005201145639012753,1.3869721704034009e-05,1.3869721704034009e-05,0.0023439829679817474,0.0028849021144390736,0.0004577008162331223,0.007177580981837599,0.009486889645559262,0.0021914160292373732,0.006165091297443117,0.0009570107975783466,3.467430426008502e-05,0.0001456320778923571,0.0007004209460537175,4.1609165112102024e-05,9.015319107622105e-05,0.0,0.0,0.0,0.0,4.854402596411903e-05,2.7739443408068017e-05,0.0,0.0,0.00024272012982059514,0.0001456320778923571,6.934860852017004e-06,0.002135937142421237,0.0007212255286097684,0.27489788417395405,0.1170881906254551,9.015319107622105e-05,0.0,0.0,0.0003398081817488332,0.0,0.0008044438588339725,3.467430426008502e-05,2.0804582556051012e-05,0.002142872003273254,0.0,2.0804582556051012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0025867030978023427,0.0,0.0,0.0010887731537666697,0.0,6.934860852017004e-06,1.3869721704034009e-05,0.0,4.854402596411903e-05,0.0,0.003522909312824638,2.0804582556051012e-05,0.0003398081817488332,6.934860852017004e-06,0.0,0.0,0.0,0.001477125361479622,2.0804582556051012e-05,0.0,1.3869721704034009e-05,0.0,0.00506938328282443,6.934860852017005e-05,0.0,0.004237199980582389,0.004299613728250543,0.0001317623561883231,0.004500724692959036,0.002038849090492999,0.0,0.0,1.3869721704034009e-05,0.0,0
SRR6054497,0.00029163504525314254,1.9884207630896083e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.319824223604543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.005096985222719696,0.0,9.942103815448042e-06,0.003009143421475607,0.09509622299476052,6.29666574978376e-05,6.628069210298694e-06,0.0,0.0,0.0,3.314034605149347e-06,0.0,0.008205549682349784,0.0038939906610504825,6.628069210298694e-06,0.0,0.10817008951207469,0.0,0.0,0.0,0.0,9.942103815448042e-06,0.0,0.0,0.0,0.0,0.0,4.9710519077240206e-05,1.3256138420597389e-05,3.314034605149347e-05,0.13162019837811145,0.0,0.0,5.63385882875389e-05,0.0,0.0,0.017776481622021098,0.004142543256436684,0.0,0.0,3.314034605149347e-06,3.645438065664282e-05,0.0,8.616489973388302e-05,0.0,0.0,6.628069210298694e-06,0.0,0.0,0.0004639648447209086,0.00046065081011575925,1.6570173025746734e-05,5.3024553682389555e-05,0.0033007784667287497,0.001690157648626167,0.0007622279591843498,0.020013454980496906,0.0016934716832313164,0.0028003592413511982,0.0038840485572350348,0.0009676981047036093,0.00010273507275962975,0.00012261928039052585,0.000974326173913908,0.00025849469920164906,0.00047722098314150597,0.0,0.0,0.0,0.0,6.959472670813629e-05,9.942103815448042e-06,0.0,0.0,0.0,6.628069210298694e-06,0.0,0.002044759351377147,0.00030820521827888925,0.4133993047155398,0.12476677481466261,6.628069210298694e-05,0.0,0.0,0.0005832700905062851,0.0,0.0009378717932572652,3.314034605149347e-06,0.0,0.0073571568234315505,0.0,2.9826311446344123e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.004536913374449456,2.9826311446344123e-05,0.0,0.00026512276841194775,0.0,0.0,8.616489973388302e-05,0.0,3.314034605149347e-06,0.0,0.0034797363354068145,1.9884207630896083e-05,0.0002319824223604543,3.314034605149347e-06,0.0,0.0,3.314034605149347e-06,0.0025750048882010428,0.0,0.0,6.628069210298694e-06,0.0,0.005670313209410533,7.622279591843498e-05,0.0,0.005570892171256052,0.00532896764508015,0.0001126771765750778,0.003476422300801665,0.0031185065634455355,0.0,0.0,6.628069210298694e-06,0.0,0
SRR6054498,0.0005222764170067364,8.852142661131127e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008763621234519816,0.0,1.7704285322262255e-05,0.003292997069940779,0.08061646321492118,7.966928395018014e-05,1.7704285322262255e-05,0.0,0.0,0.0,2.655642798339338e-05,0.0,0.006488620570609116,0.004302141333309728,0.0,0.0,0.08614905237812813,4.426071330565564e-05,0.0,0.0,0.0,1.7704285322262255e-05,0.0,0.0,0.0,0.0,8.852142661131127e-06,2.655642798339338e-05,8.852142661131127e-06,2.655642798339338e-05,0.11163437109952463,0.0,8.852142661131127e-06,7.081714128904902e-05,0.0,0.0,0.011127143325041826,0.004328697761293121,0.0,0.0,8.852142661131127e-06,1.7704285322262255e-05,0.0,9.73735692724424e-05,0.0,0.0,8.852142661131127e-06,0.0,0.0,0.0008675099807908505,0.00044260713305655636,3.540857064452451e-05,5.311285596678676e-05,0.0023369656625386176,0.0016907592482760451,0.0006550585569237034,0.02105924739083095,0.0010091442633689484,0.0036736392043694175,0.0028946506501898784,0.0008852142661131127,4.426071330565564e-05,0.00014163428257809804,0.0007081714128904902,8.852142661131127e-06,5.311285596678676e-05,2.655642798339338e-05,0.0,8.852142661131127e-06,1.7704285322262255e-05,3.540857064452451e-05,8.852142661131127e-06,1.7704285322262255e-05,0.0,0.0,8.852142661131127e-06,0.0,0.0017881328175484877,0.0003540857064452451,0.48322076358582594,0.11466180388963149,8.852142661131127e-06,0.0,0.0,0.0002655642798339338,0.0,0.0005045721316844742,8.852142661131127e-06,0.0,0.008604282666619455,0.0,1.7704285322262255e-05,0.0,1.7704285322262255e-05,0.0,0.0,0.0,0.0,0.00502801703152248,0.0,0.0,4.426071330565564e-05,0.0,0.0,2.655642798339338e-05,0.0,0.0,0.0,0.0026202342276948135,0.0,3.540857064452451e-05,8.852142661131127e-06,0.0,0.0,8.852142661131127e-06,0.005798153443040888,0.0,0.0,0.0,0.0,0.00526702488337302,0.00018589499588375367,0.0,0.004895234891605513,0.004532297042499137,3.540857064452451e-05,0.003408074924535484,0.004222472049359547,0.0,0.0,0.0,0.0,0
SRR6054505,0.00043028231300647814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012651495231037698,0.0,0.0,0.0038307078144048956,0.09934740515860684,5.976143236201086e-06,0.0,0.0,0.0,0.0,3.585685941720651e-05,0.0,0.006890493151339851,0.003017952334281548,0.0,0.0,0.09490115459087324,5.976143236201086e-06,0.0,0.0,0.0,2.9880716181005425e-05,0.0,0.0,0.0,0.0,0.0,1.7928429708603256e-05,2.3904572944804342e-05,1.1952286472402171e-05,0.143158511223197,0.0,0.0,6.573757559821194e-05,0.0,0.0,0.014109674180670762,0.00842636196304353,0.0,0.0,0.0,0.00010757057825161954,0.0,3.585685941720651e-05,0.0,0.0,5.976143236201086e-06,0.0,1.1952286472402171e-05,0.0024382664403700426,0.00026295030239284776,0.00010757057825161954,0.00013745129443262495,0.001535868811703679,0.0019541988382377547,0.0005796858939115053,0.015543948557359022,0.0015059880955226735,0.004924342026629694,0.0024980278727320536,0.0009382544880835704,5.976143236201085e-05,0.00013147515119642388,0.0004063777400616738,5.976143236201086e-06,0.0,0.0,0.0,0.0,2.9880716181005425e-05,2.3904572944804342e-05,0.0,0.0,5.976143236201086e-06,0.0,1.1952286472402171e-05,0.0,0.002300815145937418,0.00031075944828245643,0.4113678196639017,0.11796309133937322,5.976143236201086e-06,0.0,0.0,0.00014342743766882605,0.0,0.00034661630769966295,1.1952286472402171e-05,0.0,0.011814835177969546,0.0,5.976143236201086e-06,0.0,1.1952286472402171e-05,0.0,0.0,0.0,0.0,0.0025458370186216624,0.0,0.0,0.00022111729973944017,0.0,0.0,4.7809145889608685e-05,0.0,2.3904572944804342e-05,0.0,0.001900413549111945,1.1952286472402171e-05,4.1833002653407595e-05,8.366600530681519e-05,0.0,0.0,0.00017330815384983148,0.0009023976286663639,0.0,0.0,0.0,0.0,0.00864747926278297,3.585685941720651e-05,0.0,0.005701240647335836,0.004834699878086678,5.976143236201086e-06,0.003986087538546124,0.006251045825066335,0.0,0.0,0.0,5.976143236201086e-06,0
